LOG_CLint_HLM,LOG_CLint_RLM,LOG_CLint_MLM
1.4517864355242902,,3.249736304568833
,,2.325125526216931
1.510545010206612,,2.5725230978496376
1.2143138974243997,,
1.7924617313469506,,
2.1280760126687155,2.188928483760854,
0.8535156967569286,0.3344537511509309,
1.380211241711606,,
1.294466226161593,1.724275869600789,
3.117403884416343,,
2.41161970596323,,
1.3617278360175928,1.662757831681574,
,1.5563025007672873,
2.313698529560312,,
1.8535156967569288,,
0.568201724066995,,1.1702617153949575
0.8450980400142568,,
,0.8573324964312685,
1.3692158574101427,2.369215857410143,3.12548614538646
1.92551835817743,,
1.8709888137605752,,2.5678494505731067
0.7213983755215053,,
2.085219201044942,2.2143138974244,
,,1.6434526764861874
4.022428371185487,,4.671913012441587
2.269979676645324,,3.337339439388419
0.919078092376074,,
0.8278537064357921,,
1.0530784434834195,,2.6596310116070008
0.8005796215691302,1.7993405494535817,
1.7924617313469506,,
1.3263358609287514,,2.3778524190067545
1.545307116465824,1.9876662649262744,
-1.0861861476162833,,
0.7781512503836436,,
1.3138672203691537,,2.6045500325712614
0.7671558660821804,,
-1.164943898279884,,
1.1095785469043866,,
0.3979400086720376,,3.180928319993991
2.24551266781415,,
,0.5563025007672873,
,,2.833281014676562
0.8920946026904804,1.380211241711606,
1.250420002308894,,2.0576661039098294
1.1473671077937864,,
1.0594119374386566,,
0.5153438930883808,1.141763230275788,
0.670245853074124,1.8350561017201164,1.7388598020722
1.0530784434834195,,
1.2631624649622166,,
1.4299136977637543,,
0.8195439355418687,,1.3304137733491908
1.838219221907626,,
1.4082399653118496,,2.3136563466180315
1.4299136977637543,,
,1.6532125137753435,
2.35430056234536,,
1.4682054968113205,,
1.2723058444020865,,
1.7116385382323491,,3.2554895980755365
,,1.706675118700799
,,3.2937314930142003
1.9111576087399769,,2.694166295933198
2.5814034618141006,,2.958219751284862
,1.3159703454569178,
,1.3324384599156054,
0.7558748556724915,,2.071882007306125
,,1.9084850188786493
1.2442771208018428,2.2595938788859486,
1.0413926851582251,,1.4471580313422192
1.7213983755215052,,2.87376513364169
1.3979400086720375,2.5646660642520893,
,2.8976270912904414,
0.9712758487381052,,1.823180687772236
1.515343893088381,,
1.212187604403958,,2.4776999283321306
2.24551266781415,,
1.540942311063374,,
1.4661258704181992,,
1.3443922736851108,,2.542451947375977
0.8061799739838872,,1.287801729930226
1.1473671077937864,,
1.454387467146955,,
1.3692158574101427,,
-0.4546928835341759,1.3692158574101427,1.706675118700799
,,2.481472727076855
1.8877297972880305,,
1.7007037171450194,,3.120310642636462
1.965812953036603,,
,,3.2671717284030137
2.28302970979386,,
0.6434526764861874,,1.6190933306267428
,1.4593924877592308,
1.758381941774675,,
,,0.4378298064082189
,1.91803033678488,
1.701654317325748,,
1.860577551244416,,
1.414973347970818,,2.3138672203691533
1.1473671077937864,,
1.2068258760318498,,2.059941888061955
1.434568904034199,,2.4840149626675627
1.591064607026499,,
2.5728716022004803,,
,,1.954459602411555
2.311753861055754,,
2.710650381988283,2.7993405494535817,
0.5453071164658241,1.1583624920952498,
2.1250907130826344,,
-0.0969100130080563,,1.7435097647284297
,,0.1702617153949573
1.9493900066449128,,
2.118178718666304,,
0.0681858617461616,,
1.8877297972880305,,
2.0026843129897296,,
1.6946051989335686,1.6946051989335686,
1.9924651478080435,2.3308194664958366,
1.7116385382323491,2.6532125137753435,
2.23402348643629,,
1.2723058444020865,1.577491799837225,
2.1249278791105333,2.8750612633917,
1.7269715836828767,,
1.499687082618404,,2.722140125457416
2.3312247810207323,,2.6693168805661123
1.3692158574101427,,
1.9258275746247424,,3.3913409650889035
1.2219355998280053,1.6989700043360187,
0.6334684555795865,,2.326335860928751
0.9542425094393248,,
0.8260748027008264,,0.2787536009528289
0.7781512503836436,,
0.5797835966168101,,1.7283537820212285
,,1.507855871695831
2.2474822606770544,,2.794627444664508
1.7664128471123994,,2.534660575828444
2.4914317356829696,2.9860547807696958,
4.730943693427736,,
1.1650958747542182,,
2.1887597929520117,,2.9271855175448933
0.414973347970818,1.7323937598229686,
1.0224283711854865,,
1.0358298252528282,,2.179925032074337
1.5276299008713388,,2.4952667443878105
,0.1583624920952496,
,,
3.296072566359835,,
-1.3872161432802643,,-1.2518119729937995
1.3692158574101427,,
,,2.506545618777679
2.076786033508079,,
,,2.2361844428801496
1.4483971034577676,,
1.7730546933642626,,3.273464272621346
1.2723058444020865,1.7737864449811935,
1.515873843711679,,2.015778756389041
1.0413926851582251,1.792391689498254,
0.8085485512404055,,
1.2219355998280053,,2.9700352255680658
1.0,,1.7481880270062005
1.0224283711854865,,2.579503500660207
2.0224283711854865,,
3.91365493508662,,1.591064607026499
,,1.2829278464224758
2.2668429487005843,,
1.3234583668494675,1.94546858513182,
0.7016543173257481,,
1.1139433523068367,1.5440680443502757,
2.0569048513364727,,
,1.4014005407815442,
2.4465837626942992,,
,,2.160933490460957
2.306231964874957,,
0.5453071164658241,,
3.1257378628006944,,
2.087426457036285,,2.229169702539101
1.2041199826559248,1.4771212547196624,
1.2986347831244356,,
1.1095785469043866,,
1.3242824552976926,,2.501606922418829
1.290034611362518,,2.2281436075977417
,,2.662757831681574
1.0791812460476249,1.255272505103306,1.6232492903979006
,1.5563025007672873,
4.92551835817743,,
,,1.8750612633917
2.0499928569201424,,2.7904962769671093
1.3096301674258988,,2.6915235221681546
,2.061452479087193,
,,1.706675118700799
2.0681858617461617,,
1.3480808417577996,,
0.8573324964312685,,1.9647309210536297
0.6020599913279624,,2.2140486794119414
,,0.291701770729981
1.0224283711854865,1.8407332346118068,
2.343497216287973,,
0.6627578316815741,,2.8361341494653747
,,1.6065963091792852
2.1095785469043866,,
1.4764258270580113,,
-1.0087739243075051,,
1.0681858617461617,1.1583624920952498,
1.5560309818575973,,
1.5327543789924978,,2.5444401373176926
1.499549625905149,1.3692158574101427,
,1.48572142648158,
2.2723058444020863,2.375114684692225,
3.026749744968129,,
1.7767011839884108,,2.9161906599805376
1.3944516808262162,,2.498999363580153
2.41161970596323,,
,,
1.534026106056135,,0.9242792860618816
2.105612359686785,,
1.2143138974243997,,
1.7610327810233917,,
0.2304489213782739,,1.8915374576725643
1.3186058640550555,,
0.7403626894942439,,1.5010592622177514
,1.4313637641589874,1.8864907251724816
1.4831592097169797,,
1.691435152144062,,2.802246780936593
,1.7024305364455252,
,1.9628426812012425,
1.3469394626989906,1.7737864449811935,
4.987263954122236,,
0.9132839017604184,,
0.5797835966168101,,2.115277591395901
1.9273703630390235,,3.092650478356795
1.3138672203691537,,2.504198918539445
-1.214670164989233,,
1.8109042806687004,,2.1248301494138597
1.792391689498254,2.7234556720351857,
,1.48572142648158,
,2.475380593143361,
1.5305838596451178,2.577491799837225,
0.8633228601204559,,1.91539983521227
1.1095785469043866,,
0.8450980400142568,,
1.3692158574101427,,
4.022428371185487,,4.671913012441587
1.2442771208018428,,
,,2.004321373782642
1.9628426812012425,,2.02201573981772
0.9493900066449128,,
1.5224442335063195,,2.0170333392987803
0.7993405494535817,,2.1455071714096627
1.385606273598312,,2.591287265058499
0.2442771208018428,,
,,1.8714853673467915
0.724275869600789,,2.278753600952829
1.919444210465237,2.8441042306975133,
,2.4345689040341987,
2.841359470454855,,
1.690399884712457,,
0.7671558660821804,,
0.6720978579357175,,2.64738297011462
0.6232492903979004,,
0.6989700043360189,,
1.5996647787884168,,2.660917628140124
1.3011819721383155,,
2.542402125822417,2.315970345456918,
0.5440680443502757,,2.146128035678238
,,0.5927317663939622
0.9883091880368856,,
0.670245853074124,0.8573324964312685,
0.9637878273455552,,2.310268366632448
-1.6020599913279625,,
,2.3380578754197563,2.9331758812340807
0.2787536009528289,,1.6711728427150832
2.361727836017593,,
,2.308350948586726,
1.7201593034059568,,2.248218561190075
-1.0,,2.125806458139527
,,2.0506136631279546
1.4661258704181992,,2.097881744713868
2.101609617233111,,1.8937617620579432
2.516892181651241,,
0.146128035678238,,1.9014583213961125
0.9030899869919436,,
2.0026843129897296,2.545307116465824,2.597053140176605
0.6244883625134489,0.8887409606828927,
1.806179973983887,1.8195439355418688,
1.1139433523068367,1.5440680443502757,
,,3.407644947669036
,,2.0077051143647804
1.7611758131557314,,2.3988077302032647
0.041392685158225,,2.3218054838575397
2.105612359686785,,
1.410608542568368,,
,,1.667452952889954
1.7213983755215052,,
4.147367107793786,,4.546974275833287
1.6809697184658972,,2.532251019012581
,,2.160933490460957
1.6122539060964374,,
0.6127838567197355,,2.931559567090805
,,2.921166050637739
1.307496037913213,,2.19506899646859
1.8757208898150148,,3.5304502100112263
,,2.790838765267364
0.8325089127062363,,1.561101383649056
1.4831592097169797,,
1.3514870904497112,,2.8340291535039555
,2.267875419318897,
2.1473671077937864,,
,1.3010299956639813,1.6334684555795864
1.8316138553090988,,
,,1.820618471007636
1.5305838596451178,,
2.024834440951365,,
0.0,,
,,2.579503500660207
1.846337112129805,,
1.1473671077937864,,
2.620854077858355,,
0.5453071164658241,,
1.6592504687726608,,
1.434568904034199,,1.7678976160180906
1.2723058444020865,,
1.2041199826559248,1.5563025007672873,
1.5954962218255742,,3.295171106790104
1.3159703454569178,,
2.6547731664179164,2.839603729470837,
1.380211241711606,,
1.6809697184658972,2.2638726768652235,2.60133193815588
1.3469394626989906,,
0.8195439355418687,,2.466422722433792
-1.2924298239020635,,
1.3492192289938894,,
1.904715545278681,,3.171170434901621
2.5996647787884166,,
1.390405156480081,,
1.3424226808222062,,2.534787358629492
1.4313637641589874,1.9637878273455551,
2.139249217571607,,2.971275848738105
2.2377949932739227,,2.8776592441116087
2.0638210563437114,,
1.0,1.7634279935629371,
1.255272505103306,,
2.3965654651848998,2.355643050220869,
2.085219201044942,,
0.8450980400142568,,1.7226339225338123
,,2.27397300376955
2.4308567914718284,,3.4271524700754945
-0.7644715530924511,,
,,0.8691935705672063
,,2.6836948429896936
1.7924617313469506,,
0.5453071164658241,1.954242509439325,
1.6532125137753435,2.0791812460476247,
,,0.8231806877722362
2.104145550554008,,2.57978359661681
,,1.9351544472161684
0.9208013818256542,,
1.499549625905149,,
1.606381365110605,,2.2821687783046416
,-0.562249437179612,
0.414973347970818,,1.6646419755561257
1.3463529744506386,,2.287129620719111
2.1437328231386923,,2.522150692108255
2.69246795758183,3.423180315104786,3.710665601433603
0.8085485512404055,,
2.651384635714785,,
0.6532125137753437,,
1.624488362513449,,
1.5996647787884168,,
,2.1690863574870227,
,,2.788631418803196
1.3469394626989906,,1.9351544472161684
-0.3755116374865511,0.4983105537896005,
1.907034952483417,,
2.1473671077937864,1.7466341989375789,
1.1473671077937864,,
,,2.317007635994752
,,0.1818435879447725
1.3424226808222062,1.951823035315912,
1.806179973983887,,3.2477278329097232
3.647969458362972,,
0.4626375425723779,,
,,0.4378298064082189
2.1212314551496214,,3.228477354445056
1.1821292140529984,,
1.0791812460476249,,3.339888497223747
1.3469394626989906,,1.9351544472161684
0.9493900066449128,,2.2711443179490782
0.9888308631529492,1.1016096172331111,1.302001727369793
2.448397103457768,,
2.2882939497862167,,
,-1.0,
1.0791812460476249,,
2.9772067159573177,3.612253906096438,4.064316820579152
0.5453071164658241,,
1.255272505103306,,
1.545307116465824,,
-1.6575773191777938,,-1.4559319556497243
-0.1549019599857432,,1.4265112613645752
,,1.0043213737826426
1.6122539060964374,,
1.0681858617461617,1.510545010206612,
0.724275869600789,,1.383815365980431
1.1719895827021185,,
,,1.671913012441587
0.6989700043360189,0.9030899869919436,0.0
1.260071387985075,,3.0513454993365388
1.1473671077937864,,
0.9712758487381052,,
1.2187979981117376,1.40226138245468,1.884795363948981
0.0,,1.2479732663618066
1.515343893088381,,2.370883016777606
1.965812953036603,,
0.505149978319906,,1.925312091499649
2.0791812460476247,,
2.997386384397313,,
,,4.848004271497269
0.7634279935629372,,2.700444101027752
2.197280558125619,,2.484869032720402
2.2112006620002567,,
2.086886360412405,,
1.9041743682841632,,3.249736304568833
1.515343893088381,,
0.5185139398778874,,2.838849090737255
1.5595475555804343,1.717670503002262,
-0.3010299956639812,,3.3696239766406326
1.4299136977637543,1.8350561017201164,
,,1.671913012441587
0.7671558660821804,,
1.9712758487381048,1.6532125137753435,1.972943008105568
1.3692158574101427,,
1.146128035678238,1.4313637641589874,
4.109578546904387,,
2.5056925074122,,
1.6294095991027189,,2.87742894078822
0.9712758487381052,,
1.3087351100287612,,
1.3924683170438543,,2.2934354835389814
,,1.0840934602282348
1.5587085705331658,,
0.7671558660821804,1.209515014542631,
1.3423437110098415,,
1.439253724017898,,
1.6047443043176917,,
,4.760422483423212,
1.24551266781415,,2.6545615547417434
1.5599066250361124,,2.6939027410660605
,2.118595365223762,
2.424211718939284,3.0594119374386564,
1.3979400086720375,1.919078092376074,
1.3981935626189208,,
0.785329835010767,,2.104145550554008
1.4661258704181992,,
1.2442771208018428,,
1.4203683798575242,,1.7830634645642536
,,2.071882007306125
1.5237464668115646,,
,,1.671913012441587
,1.414973347970818,
0.5563025007672873,,3.035389709198677
1.140067869052287,,1.7388598020722
0.568201724066995,,1.9498777040368749
2.5676144427308447,,4.015141715036791
-0.1536628878701947,0.8115750058705934,
1.0863598306747482,,1.9122220565324155
,,
,,1.2159810567918627
2.3965654651848998,,
1.4026396128970926,,
,,2.3010299956639813
1.209515014542631,,2.15896526038341
,,1.972943008105568
0.2041199826559248,,1.1818435879447726
,,2.093421685162235
2.4897897886159925,,
1.591064607026499,2.012837224705172,
2.0175758683910745,,
,,1.9084850188786493
,,1.6099144100859977
0.6334684555795865,,2.612041744645269
0.4913616938342727,,1.7641761323903309
,0.4593924877592308,
2.1473671077937864,2.3271545124094315,
1.5595475555804343,,
,2.307496037913213,
,1.4313637641589874,1.291701770729981
1.545307116465824,,
2.7791489807414376,,
1.404833716619938,,3.4550124501002544
1.3979400086720375,,
,1.670245853074124,
0.7993405494535817,,2.394976719554564
,,2.412275701935831
0.8573324964312685,1.7958800173440752,
1.3469394626989906,,
-0.0969100130080563,,2.017450729510536
,,1.9294189257142929
1.230448921378274,1.977723605288848,2.3096301674258988
,2.345177616542704,2.7326108527951987
1.2442771208018428,,
-0.9546770212133424,-0.7670038896078462,
,-0.9208187539523752,
,1.6434526764861874,1.4471580313422192
1.4299136977637543,,
,,1.9084850188786493
1.140067869052287,,1.7388598020722
1.410608542568368,,
0.8463371121298052,,
1.4483971034577676,2.0261245167454502,2.370883016777606
,,2.6755171367104125
3.140925795498442,3.4205052868305805,
-1.0177287669604316,,0.6627578316815741
-0.0287241512618947,,1.3708830167776058
1.3692158574101427,,
,1.3159703454569178,
,,2.6682787277864928
1.8609366207000937,,3.0872133412316147
1.6809697184658972,,
2.103803720955957,,
1.1473671077937864,,
2.0729847446279304,,2.563362409486607
,,0.3708830167776059
0.5440680443502757,,1.8512583487190752
1.1473671077937864,,
,,3.9871834472201786
1.3053513694466237,,3.067033639842262
1.2442771208018428,,
,,
,,1.634124451552187
1.2143138974243997,,
1.3053513694466237,,3.067033639842262
2.090610707828407,,2.60788374435699
1.5996647787884168,,
,,1.671913012441587
1.6809697184658972,,
0.1473671077937864,0.5563025007672873,
1.1821292140529984,1.846337112129805,
4.816373888752362,,
-1.619788758288394,,
1.1502527960312747,,
1.4771212547196624,,2.804888744622392
1.0413926851582251,,1.380211241711606
2.1072099696478683,,2.6920533650340808
2.085219201044942,,
,1.2420442393695508,
,2.2237554536572413,
1.4831592097169797,,
2.1509712320626115,,
,,2.451538870833607
2.0827853703164503,,
1.5595475555804343,,
2.165095874754218,,
1.6364878963533651,,2.528531060635411
1.385606273598312,,2.1451964061141817
1.816373888752362,,
2.7780064614235083,,3.4143883269310757
2.5748411950633847,,3.2065020575886853
0.499549625905149,,
1.9766708806248112,,
1.5866998016240492,,2.3409197934001624
1.4831592097169797,,
1.8518696007297664,,2.459844642388208
1.1095785469043866,,
2.1952906601109694,,
1.3648510520076929,,
1.58814504249823,,
1.2723058444020865,,
2.6959612369754646,,
1.2041199826559248,,
1.2750117377780117,,2.5133767678007497
2.0725072355288043,,2.405645123036818
0.5453071164658241,0.255272505103306,
0.9542425094393248,,
1.5854607295085006,,2.1696744340588068
,1.6354837468149122,
2.009450895798694,2.059563417901268,
1.7275412570285564,,2.872039667973286
1.1139433523068367,1.8260748027008264,
1.410608542568368,,
,,
2.5814034618141006,2.308350948586726,
2.208064948147398,,
1.506505032404872,,2.29269900304393
,,2.4601992542530136
2.714589587969231,2.459392487759231,
0.8061799739838872,,1.287801729930226
1.3424226808222062,,
0.9658129530366032,,
1.7895807121644254,,2.601842789782098
,,
1.6122539060964374,,2.0240955305529496
1.4082399653118496,,2.2174839442139063
,,3.0798701418711487
2.8612774619227417,2.611298362296429,
1.0681858617461617,1.7993405494535817,
1.7924617313469506,,
,,2.462397997898956
1.92551835817743,1.48572142648158,
,,2.456054626514418
0.7481880270062004,,2.7155855518931964
2.3541084391474008,,3.587037117743456
,,2.0398897977361816
,,3.017613403025029
0.8463371121298052,,
1.258517559916453,,
1.6711728427150832,,3.012710712741787
0.499549625905149,,2.028894413434718
1.7323937598229686,,2.575534218319864
,,0.8480042714972682
2.045714058940868,,3.085540306036948
0.824060717418653,,1.671913012441587
0.6812412373755872,,1.745855195173729
2.100370545117563,,
1.7781512503836436,,
1.9415064635615604,2.017200343523835,
1.2723058444020865,,
1.755714822960796,,
2.001673149594867,,
1.1095785469043866,,
2.407390904470732,,3.4177539344041343
-0.1549019599857432,,0.785329835010767
1.410608542568368,,
0.9132839017604184,,
-0.645891560852599,-0.9546770212133424,-0.2740883677049518
1.3353575901491754,0.6170003411208989,1.1947917577219247
2.4465837626942992,,
-0.7351821769904635,,
,,0.8937617620579434
1.3222192947339193,,
2.322219294733919,,
